id,fav_cnt,rt_cnt,text
699745049966460928,0,0,@MartinHenych @Jakubdr Bude nahrávka:-)
699654714716250112,0,0,@adamjurak JJ:-( Dřív než za rok to nechci uzavírat:-( K vyhodnocování SEO a vztahů s ostatními kanály. Dám pak vědět:-) @Jakubdr
699654081397329920,0,0,"@adamjurak Já zkouším 30% first click, 30% last click a zbytek mezi ostatní kanály - teď to nasazuju u klienta a udělám případovku @Jakubdr"
699648366725218304,0,0,"Trust me, I am SEO:-) Aneb #seologer a @Jakubdr"
699646920252329985,0,3,"RT @krutis: Dle sledovani u klientu vime, ze lide co doscrolluji do konce stranky nakoupi 3x casteji. @Jakubdr #seologer …"
699644608318410754,7,4,"Zopakujeme si to, používat last klik atribuci je to samé, jako platit jen fotbalistům, kteří dávají góly. #seologer s @Jakubdr"
699621796237205504,3,8,"Přátelé, kolegové, známí a followeři. Pošlete mi kontakt/zmínku na ženy, dívky co dělají SEO (on/off). Rád bych udělal seznam:-) RT potěší."
699296266128334852,3,0,@atsor @Vvvespa No já to říkám pořád @stunome crew -&gt; @lovebrandcz je fajn parta:-)
699292755433025538,0,2,"RT @Vvvespa: Dneska jsem byla coby klientův doprovod na schůzce u @lovebrandcz a teda respekt. Smysluplný proces, žádná hoňka ega. Těším na…"
699269640166510593,0,0,Google Analytic nepočítá prokliky z Knowledge Graphu
697936270094368768,0,1,RT @mailbird: Whaaaat? Mailbird Pro Lifetime for only $19.99?! That’s more than 50% off!!
697897880498077696,0,0,"@MagdaDivis Je to určitě tím, že jsi neabsolvovala #seoux celé:-)"
697824084508438528,2,0,.@filippodstavec a @jantichy na jednom pódiu? To je Wordcamp 2016  - jediná koference v ČR pro wordpresáře.
697726801125236736,0,1,"RT @mariorozensky: Hledám borce, který by mi vyhotovil analýzu klíčových slov pro SupportBox.cz."
697721933346009089,2,2,"Seznam WordPressových pluginů pro strukturovaná data receptů, za jejichž neuvážené užití může Google penalizovat"
697692295370514432,1,0,@affilmanag Afilák nemá na také chujoviny čas bo čas jsou prachy! :-)
697684796353421312,0,0,"@MagdaDivis Použil jsem na URL magickou techniku copy and paste a výsledek otestoval. Stav se někdy, naučím tě to!"
697526252954132481,1,0,"@atsor @eshopkonzultant No, on má @dardzi trochu pravdu, že hodně podobný materiál připravil @Faborsky  v roce 2013."
697525718255845376,5,0,"34 kroků k tomu, jak vytvořit konverzní případovou studii  Inspirace pro @eshopsummitcz a @mktfest?"
697510358307762176,7,1,"Výživný článek o tom, proč responsivní design není optimalizací pro mobilní zařízení  #ux"
697509768613777408,1,0,"@mariorozensky Tady je v pohodě řešení, peníze navíc posílej mě a všechno bude v pohodě:-) @marek_melichar @madlacevelova"
697495640939610112,0,0,"Prý 7 odkazů, které musíte získat v roce 2016. Já vám nevím, mě to přijde, že jsou pro mnoho projektů nepoužitelné"
697465107635372032,0,0,"Pokud v mobilním Google hledáte cokoliv ohledně cestování, možná se vám stane, že organické výsledky skoro neuvidíte"
697459165413900289,0,0,"@MagdaDivis Hezká ukázka, proč blogovat na LinkedIn nedává smysl:-) Nedá se zkopírovat publikovatelná URL:-) Hezký tip na článek na blog."
697458463513964545,11,1,"Tak jsem zjistil, že bych měl zdražit:-)  Díky @madlacevelova za kalkulátor hodinovky:-)"
697457003128561664,5,0,@MagdaDivis Co tohle? :-) @Jan_Kvasnicka
697443139670425600,0,0,"@MagdaDivis Furt nic, je to fakt URL  ?:-) @Jan_Kvasnicka"
697442423371407365,0,0,@MagdaDivis @Jan_Kvasnicka Mě ten odkaz nic nezobrazí?:-)
697407555077799939,3,0,Na Brno dobrý!
697407304820461568,0,2,RT @JKasparu: Chceš ušetřit desítky hodin při správě Adwords a Skliku? Můj workshop ti pomůže. Podívej se na reference účastníků. https://t…
697407288915664897,0,2,"RT @Lukaspitra: Furt říkám, že nakupovat od webů, co veřejně na jednom místě řikaj ""manipulujem vyhledávačem za $"", není dobrý nápad https:…"
697327624805314560,1,0,@slevomat Prosím kdo u vás řeší SEO? Rád bych mu poslal jen bug na Google.
697124249056759808,1,0,"Myslím, že za tohle si Filda tě 5 hvězdiček zaslouží, no ne?:-)"
697081540011036673,5,2,"Jak poznáte, že máte na analýze ještě pracovat? Dáte do názvu “final”.  #seojedobro"
697056698066989056,0,0,@jannachtigal @kubakoc @Lukaspitra Ten blog cenný zejména strategii rozložením AdSense reklam! To je velmi pure:-)
697036930169618432,0,2,"RT @LinkiCZ: @MichalKubicek Placla není chytrý nákup odkazů, je to tržiště pro lenochy."
697008904111312896,1,0,"@Liftago Pán byl mlčenlivý, tak jsem ho nechtěl uvést do nepohody:-) Zkusím to znovu dnes:-)"
696826563061551104,13,1,Objednávám @Liftago a těším se na rozhovor se řidičem o dnešní stávce:-)
696728700805632000,0,41,RT @Stredni_trida: Návod na řešení situace s #taxikáři na magistrále:  via Aleš Tůma
696727819561340928,1,0,"@spazef0rze @MarekLecian Slyšel jsem, že @hledani_seznam z něj není úplně happy:-)"
696721084641644544,4,1,Google i Seznam přenáší hodnocení stránek i u 302 přesměrování
696706983718739968,0,0,"@hledani_seznam Díky zha odpověď, pro mě je to novinka. Díky! @copytykev @Romcak"
696670614812299264,0,0,Jak politické strany reagovaly na útoky během a po demonstracích o víkendu?  Zajímavé vidět to rozdělení.
696642458797654016,0,0,@copytykev @Romcak Dost firem. Je to často součástí běžných skriptů a CMS. Proto to asi Google takhle řeší. Co na 302 říká @hledani_seznam?
696613253649211392,0,0,@Liftago A stávkují i vaši řidiči? @tenvelkej @OndraKra
696430183163809797,17,8,"Sepsali jsme s @Jan_Kvasnicka článek o tom jak a proč jsme dělali #seoux  I co jsme chtěli, a co jsme získali."
696425719287697409,6,2,29% stránek trpí problémy s duplicitou a 80% neužívá strukturovaná daty  #studie
696409343596564480,4,0,"Google prý tvrdí, že titulky nejsou důležité, tak to není. Mrkněte na můj aktualizovaný článek, kde to vysvětluji"
696380251975368704,4,3,"Google potvrzuje, že 302 přesměrování také přenáší hodnocení (PageRank)  U Seznamu ne, takže další SEO schíza:-)"
696359273853485061,1,1,Případová studie jak se zbavit manuální penalizace na Google v 5 krocích
696355781772447746,1,2,Strukturovaná data jsou pro Google zajímavá a proto se jim bude hodně i v roce 2016 věnovat
696350329252749313,1,0,"@Medvidekpu To bude tím, že jsme to jednou nainstaloval,a si týden zkoušel používat a pak se na to vykašlal:-)"
696331334499880962,6,2,"Google říká že klíčová slova v URL jsou velmi slabý hodnotící faktor. Souhlas, rozhodně menší než u Seznamu"
696076101509062656,5,0,@jvety Je vyjádření solidarity eskalací? Vyjádření jasného NE podobným útokům je myslím zcela v pořádku. @FilipHorky
696075899339407360,0,17,RT @FilipHorky: Lidé reagují na útok na centrum Klinika. Svolávají se na zítřejší demonstraci:
696056879039041536,0,22,"RT @Simindr: Chytrému napověz, hloupého trkni. Náckové svého vrchního velitele poslouchají a dnes zaútočili na centrum Klinika. Zemanova sp…"
696056791810121728,0,144,"RT @jindrichsidlo: A ta parta idiotů, co zaútočila na Kliniku, hájí přesně co? Naše tradiční hodnoty tolerance, nenásilí, starou dobrou Evr…"
695691871385952256,2,0,"@Faborsky @Lukaspitra @janrezac Záleží proč Twitter používáš, jestli jako PPC, tak blbý, jestli jako brandový a obsahový nástroj, tak lepší."
695561718513143809,0,3,RT @APEKcz: Struktura webu z pohledu SEO aneb dalsi #apek_event s @PavelUngr
695298953215152130,0,0,"@pavelpetrcz Já to kontroloval přes vyhledávače, a našel jsem jen to Živě, díky za upozornění."
695297824892809217,4,0,Jediná zpráva od odchodu Amita Singhaie v českých médiích. Smutné. Ani @Lupacz si nevšimla? :-(
695293321837731840,0,25,"RT @anselmoCZ: A toto, prosím pěkně, není fake profil."
695241493561368577,6,2,Další #seologer a @Jakubdr nejen o měření SEO a vicekanálové analytice v roce 2016
695224523386404864,0,0,@TomasManhal Hustý! To jsem ještě neslyšel!
695224208197079041,1,1,Máte iThemes Security na Wordpresu? Použijte opravu na odblokování SeznamBota
695222565615312896,0,0,@DavidBeska Taky dobrý!
695221440862408705,4,2,"Takový to, když se dozvíte,že Oxy říká svým klientům, že #https je drahý a zbytečný/nedůležitý. A jaký je váš dnešní #wtf moment?"
695031236159528962,3,0,"V ČR se to přešlo, ale přesto je to důležitá zpráva z Google. Amit Singhal, osobnost vyhledávání Google, odchází"
694945623053836289,1,0,@KarelHanousek Už jsme to řešili s @geekovo v listopadu:-)  @psavec
694895040087261184,0,0,"@kborovicka Copyedit je úprava textu (nejen pro SEO), copywriting je psaní. Základy SEO by měl copywriter mít tak jako tak. @Lukaspitra"
694894632501694464,2,0,@Lukaspitra Za tohle sousloví nás v @h1cz tepala už @Vvvespa jakože je to nesmysl. Něco jako SEO optimalizace.
694894335029047300,1,1,Yandex spuští svou mobilní aktualizaci Vladivostok a na vyhledava.cz se opatrně pouštím i do pokyrtí změn na Yandexu
694881633099448320,1,0,"@psavec @KarelHanousek Nechápu co tím myslíš, řešení toho aby se to nezobrazovalo v SERPu je právě třeba iframe."
694875664114171904,0,0,"@KarelHanousek @psavec Ak kde je ten tip?:-) Jinak se to řeší tak, že text se do iframu:-)"
694827904291708928,2,0,"Informace o indexaci jsou zase přesnější, vysvětluje @hledani_seznam"
694813543884021760,3,0,@mladypodnikatel Nedělní ve středu?:-)
694608673604308992,11,0,"Začínají mě sledovat, naštěstí jen na Twitteru, PRistky ze Seznamu. Mám se bát nebo mít radost?:-)"
694603733032898560,0,0,"@machal Martine, máš odkaz na tu studii od Amazonu?"
694595019651584000,0,0,"@lukas_burda Díky za urgence/pomoc, mluvil jsem asi s 8 různými lidmi z @Ceskasporitelna a 1/3 se mi snažila pomoct, naštěstí úspěšně:-)"
694530169294458880,6,4,.@hledani_seznam vypustilo novou a ostřejší verzi antispamového algoritmu Jalapeňo 2.0  Těšíme se na čistší SERP!:-)
694523696606777344,1,0,@PetrPinkas Zjištění informace o odpuštění poplatku za předčasné splacení hypotéky. Po 8 hovorech s 8 lidmi jsme se nakonec dozvěděl:-)
694506110183694337,7,1,Nejčastější dotazy pro přechod z HTTP na HTTPS od Google  Dobré čtení!
694502971057557505,0,0,"@rozanek Super, díky moc. To je v pohodě! @Marek_Baco"
694497501165064193,1,0,Distilled Searchscape - hustě zpracované predikce vyhledávání od @distilled
694496514320764928,3,1,"Google potvrzuje, že související články na blogu nemusí být nofollow  Nechápu teda proč by vůbec měly být."
694495232147230722,0,14,"RT @lidovky: Tohle je muž, který pobodal muslima. Šlo o rasově motivovaný útok, pachatelé jsou nebezpeční  https://t…"
694493472431194112,0,0,"@Ceskasporitelna Ctibore, dám vaším kolegům čas do zítra. Pokud se nezačnou chovat jako profíci, napíšu vám a domluvíme se co s tím."
694492067364470784,1,0,"@Marek_Baco @natajno Když si nechci předplatit a přečíst si jen tenhle článek, to asi nejde, co? Hm? @rozanek"
694491239354363904,0,0,"@HerufekPavel Trochu se děsím, že mi nezbude než sepsat svoje zkušenosti taky do článku pokud se mi odpovědné osoby neozvou @Ceskasporitelna"
694471490587226112,0,0,"@ischiam To jsme myslel, že dám za článek, takže za mě dobrý:-)"
694470639105740800,0,0,@ischiam Můžu si koupit jen tenhle jeden článek online?:-)
694464935817015296,0,0,"@lukas_burda @Ceskasporitelna Po 20 minutách telefonování jsem konečně našel někoho, kdo se se mnou bude bavit, pokud by to selhalo, ozvu se"
694455196362108928,14,1,"K čemu je ten úžasný branding a marketing @Ceskasporitelna, když služby a přístup k zákazníkům jsou naprosto katastrofální:-("
694277202230272000,1,0,"@TomasKavalek Tak nakonec se nemůžu rozhodnout mezi Google, Dropboxem a Microsoftem:-)"
694276734586331136,1,0,"Google Drive, Dropbox nebo OneDrive? Co doporučíte a proč?"
694276387176316928,1,0,@kamil_faist Já měl 80 GB :-/ O to je to smutnější!
694274945581465600,0,0,"@pinkthingie A tak ... myslím si, že po této urážce si už nemáme co říci."
694274720611614720,0,0,"@pinkthingie A jaký obsah prosím běží na https, Já tma žádný obsah nevidím, jen stavový kód 404."
694274122516414464,0,0,@pinkthingie Defaultní nastavení hostingu a ten web pro mě není prioritní. Ale pořád marně hledám souvislost s mým původní tweetem ?
694270461446864898,0,0,"@pinkthingie Co je prasárna? Konkrétně. Já nepsal ale o tomhle webu. Zdá se, že to stále nechápete. Jak SEO a https příčinně souvisí?"
694259501390757888,0,0,@TomasKavalek V mém případě to bude Google Drive. Dropbox mi přijde drahý.
694231333602746368,1,0,"@velvaran Myslím, že kombinace programů @CRozhlas, ale záleží na tvých požadavcích. Já to zkoušel a vyhovovalo mi to."
694226894603034626,0,0,"Služba Copy, alternativa Dropboxu, končí k 1. květnu"
694186060709007360,0,0,@pinkthingie Co není skříň výkladní? Český internet? Můj twitter? Mí klienti? Mé weby?
694178921361883136,0,0,"@pinkthingie Web není jen https a není to černobílé. A nevím, co je deplojovat. Prostě jen abych měl https si neodvařím byznys a strategii."
694175340034416641,0,0,"@pinkthingie Nebudu zbrkle převádět všechny weby najednou na https, nedává to smysl. Postupně a cíleně, ano."
694175164083367936,0,0,"@pinkthingie Nechápete smysl tweetu, ne hurá https, ale hurá https a na Seznamu to nespadlo."
694169493887664128,0,0,"@pinkthingie Njn, to chce víc číst na co klikáte, hned to bude jasnější:-)"
694142436591955968,0,0,"@pinkthingie Je to můj web, ale kde v tom tweetu vidíte, že mluvím o webu seojedobro.eu?"
694140868740190209,0,0,"@pinkthingie Přešli. Jen odkazovana url nesouvisí s webem i kterém píšu. Myslel jsem, že je to z kontextu/obsahu jasné."
694139754682654720,0,0,@pinkthingie No a jak to souvisí? @janovsky @hledani_seznam
694129420412518400,10,0,"Viděl jsem už hodně tipů na marketingové nástroje, ale pouze seznam od @iPullRank překvapil a potěšil  #datamining"
694114653249654784,0,0,@copytykev @SeoPizza_cz @mladypodnikatel @Senkapoun @sibiranka Tak SEO je brand building:-) a není to novinka:-)
693849503221354503,17,13,"Opakuji experiment indexaci URL z sociálních sítí. Pls URL  lajkujte, retweetujte a komentujte. Nešířit mimo Twitter."
693787478025572352,0,0,"@neologyc Super, zrovna píšu zadáaní na nový web, tak to tam šoupnu, díky moc za tip."
693760548064923648,0,187,"RT @obejda: Přátelské upozornění pro @mbank_cz: Předložka ""místo"" dost dobře funguje i jako podstatné jméno. #faktBlbejHeadline https://t.…"
693752284732375041,0,3,RT @Michelle_LSKT: .@CT24zive právě #mademyday!
693717309102428160,0,0,@endis_ka Hele proč ani v jednom z těch tweetů nedáváte odkaz?
693425628125741056,5,1,"Přecházeli jsme na #https a zatím to vypadá asi takhle:  #seojedobro Díky, @hledani_seznam, snad to vydrží:-)"
693344339066556416,16,2,Tento kozyrvoucí newsletter by mohl ocenit nejen @jakubcizmar a @marcelkupka :-)
693092712682242048,4,0,AMP přichází s podporou Google Analytics. Hurá!
693056276029382656,7,0,"Linkbuildeři, sledujete seriál @LadyVirtual s komentáři ke knize Ultimate Guide to Link Building  ? Měli byste."
692740188699791360,0,0,"@Acomware @Pavlina_speaks @tomcuprcz Podle toho jak vypadá množství českých mobilní aplikací usuzuji, že i retard:-)"
692697027982024705,2,1,Google výrazně aktualizoval Webmaster Guidelines
692694783278628865,4,0,Chcete k nám do kanceláře? Píje se tu Čaj týdne a karibský rum. Jo pak kluci taky dělaj super weby:-)
692694525681205248,1,0,"@MatejKukucka V zásadě záleží na zadání @pricemania, ale určitě budou příklady ze slovenských webů:-)"
692648534441615360,1,0,Tak ako? Stretneme sa v Blave na @Pricemania academy kickoff?
692621899361325057,1,0,@marekloduha @atsor Pořád to je linkfarma bez přidané hodnoty.
692602398112616448,0,0,"@marekloduha Na Slovensku je možná situace jiná, tam možná tyhle linkfarmy bez přidané hodnoty fungují. @atsor"
692387428536041472,1,0,@honzapav Většinou cca měsíc před každým termínem na  vyhlásím termín a tam se registruje.
692383452520419328,0,0,@honzapav Možná by tě zaujal program na příští půl rok:-)
692383264422653952,2,0,"@honzapav Obecně myslím, že se nám daří dávat na #seologer dobrá témata viz@machal nebo @spazef0rze či @Jan_Kvasnicka, která nejsou povrchní"
692322161328025601,5,0,A taky máme snad plán na dalšího roku v #seologer  Líbí se vám témata?
692320411925790721,5,0,Slidy z včerejšího #seologer s @machal o rychlosti webu na .
692053698193784832,1,0,"@dalajvladan Souhlasím, ale prostě dokud budou web do indexu crawlovat roboti, kteří se nechovají jako lidi, tak to omezení bude vždy."
692051136174538753,0,0,"@dalajvladan Mimochodem, tady nejde o úmyslné znevýhodnění, je to prostě proces, který tak funguje."
692050929340776448,1,0,@dalajvladan Protože to zajímá vyhledávače. Nebo si expertně odstřihnete vyhledávače jako zdroj návštěvnosti - což může být OK.
692050547076173824,12,1,"Speed Index je v rychlosti webu něco jako býval PageRank.Čím menší, tím lepší. Největší je mít SI do 1000, testujete"
692048708112891907,0,0,"@maxxan Fajn, takže se shodneme, že ten tweet se netýká všech náboženství, ale jen několika vybraných, v tweetu nespecifikovaných:-)"
692048098290483200,0,0,"@maxxan @ovanis No v tu chvíli kdy najdu jedno náboženství kde to neplatí, mám pravdu. A já jedno takové znám."
692047750020665345,0,0,@maxxan @ovanis Tak se asi jedná o úmyslnou lež. O to hůř.
692045701610655745,0,0,@maxxan @ovanis Zjevně napsáno z pozice někoho kdo moc náboženství nezná:-)
692044076485623809,0,2,RT @neologyc: Google to s #AMP myslí vážně. Už to přibylo do Google Search Console. #SEO #NextBigThing ?
692039895410413569,1,0,"@neologyc Máš pravdu, nic nového"
692038185212313600,0,0,"@JakubBrabec Vůbec netuším, ale podobný test bych podpořil - možná víc ví @machal ?"
692037999874408449,0,0,"@birknet Otázka není zda @birknet, ale kolik % návštěvníků se bude chovat stejně a co to znamená na obratu."
692037290483392513,0,4,"RT @Strafelda: ""Průměrná webová stránka má dnes 1,5 MB"", říká právě @machal na #seologer."
692037166512345088,7,2,"Rychlost načtení stránky ovlivňuje nejen hodnocení Google, ale i ""quality score"" v PPC vysvětluje @machal na #seologer"
692036362749505536,24,23,"1 vteřina zpoždění načtení -&gt; o 11% méně shlédnutí, o 16% horší spokojenost zákazníků, o 7% nižší konverze říká @machal #seologer #amazon"
692031254200520704,0,0,@kborovicka Je! Já tam tuhle byl chlastat:-) @tkrause Já!
691988649760677888,1,2,"Optimalizace rychlosti webu a @machal dnes na #seologer má posledních 6 míst  Super lidi od SEO, UX a webů obecně."
691987005539008513,0,0,"@michalkral To jasné, jen je třeba při přesměrováním s tím počítat a nedivit se."
691969818178756608,0,0,@Semor_cz Přidej Seznam a zjištění pozic a jdu do toho:-)
691969365223313408,9,3,"Nikdy neměňte URL, abyste nemuseli přesměrovávat. Zde je uvedeno proč:"
691968754629111808,0,0,@Semor_cz Jak dlouho by to trvalo? Řekněme pro 1 000 frází?
691968545211682816,3,0,@atsor Ano. Přesné číslo je 0.
691966016985939968,1,0,@madlacevelova Na velkých monitorech je to strááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááášně široký:-)
691943660645122050,5,3,Toto zjištění jen potvrzuje jak důležité je v SEO copywriting než jen tupé užívání klíčových slov
691934525149044737,0,0,"@JohnMu Not exactly, but I love the movie too:-)"
691931897186877441,3,0,"To jsem si dal, když jsem se Googlerů zase zeptal:-) Ale alespoň je z toho nový #seojedobro"
691914478166872065,0,8,RT @kborovicka: Jaký byl #libdesign? Vynikající. Sepsal jsem obsáhlejší report i s metodami
691910274044039169,0,0,@michalblaha Ano
691897016402710530,0,26,RT @Simindr: Prezident a kalašnikov…
691727332223143936,7,2,Studie @Backlinko o korelacích (ne kauzalitách!!!) hodnotících signálů Google  Krom #https nic nepřekvapilo.
691723178373095425,0,0,@eshopkonzultant @Gyd @barcampjc Já jsem už odhlášený:-)
691720054640091142,0,0,"@Gyd Tak doufám, že stihneš 2. vlnu, když to máš tak blízko. Nebo si vypiš přednášku:-)"
691712420096536577,2,0,"Tak co, jak jste stihli registraci na vsetínský #barcampcz ve Zlíně?"
691596537634385920,1,0,"@lovebrandcz Mě to přijde super, hezký česká a zavedený název. Jsem spokojený. @LitackaPraha"
691596338191015936,0,0,"@MichalCerny Není tam žádná hláska, kterou by neuměli vyslovit (třeba R), myslím, že je to služba primárně pro Čechy, takže tohle neřeším."
691594633302900736,0,0,"@MichalCerny Hezký český název, za mě super. Oyster Card v Londýně není jazykově taky žádná bomba. Je to zažité a hezké. Mě se líbí."
691556900165541888,0,8,RT @vetrovka: Pouštím do světa nové PPC školení! Koncentrovaná dávka remarketingu už 22. března.  …
691189362357334016,2,0,@eshopkonzultant @filippodstavec @mpecka Pánové díky! Víc takových slidů!:-)
690970660231839744,0,0,"@DavidBeska Záleží jestli jsou legitimní nebo signálem problému na webu. Legitimní nechat, on se s tím srovná. Signály problému řešit."
690843081239891968,4,0,@vojtechmikula @picardscz Osobně si vybavím něco takového:-) To skýtá spoustu příležitostí k firemní komunikaci:-)
690815039398354944,3,0,"@martinmatejka Souhlas, @chodlik je jeden z affiláků, který se to snaží dělat dobře a smysluplně, jen s tím článkem občas nesouhlasím:-)"
690534878492893185,3,0,"@m_a_s_c_h_a Já vidím to, že celou dobu byl kolem @vojtechmikula skvělý tým a tahle situace trvá už spoustu let a platí to i dnes:-)"
690532122923274240,5,0,"Gartulace @vojtechmikula i celému týmu. Stavte se někdy u nás, zapijeme to!"
690520174529757184,0,0,"@Jakubdr Díky, napíšu ti soukromě na hájedničkový mail (pořád platí?) @arseeene"
690517589546635265,0,0,"@arseeene A myslíš, že by si na to @Jakubdr troufl?:-)"
690514482162974720,0,0,@arseeene Myslíš na úrovní webové analytiky?
690510824679587840,0,0,Řeším téma na únorový #seologer. Jaké téma byste (nejen) SEO konzultanti uvítali?
690496726306836480,0,0,@ilincev Co je PMS krom premenstruačního syndromu?:-)
690490526504783872,0,0,"@ilincev To myslím není třeba:-), prostě mě to nesedlo. To se stává. Ale děkuji za vstřícný přístup!"
690486033713106944,0,0,"@ilincev Podle mých zkušeností to funguje různě, dpole typu webu, jeho cíle a cílové skupiny. #tozáleží @AdamVrana"
690485768687587328,0,0,"@ilincev Lepší to vkládat do těch slidů rovnou, podobným otázkám se vyhnete. Jako zastánce vědeckého marketingu zdrojování určitě znáte."
690485533273907200,0,0,"@ilincev Já slyšel, že by tlačítko mělo být kontrastní a inverzní k barvě loga."
690485420522651648,0,0,"@ilincev Ano, i tak to rozhodnutí z toho plynoucí by logiku postrádat nemělo, na tom se shodneme?"
689849445966594048,5,0,"Vždy, když potřebujete zjistit, zda se dějí nějaké změny ve vyhledávačích, stačí se podívat na stránku  #vyhledavacz"
689846358505885696,0,0,@copytykev Je něco v nepořádku?@sibiranka
689785513683861504,1,1,Zajímavý článek o hledání nových copywriterů od @sibiranka s pár hezkými postřehy.  Doporučuji.
689774577287876608,1,0,"Jo, jak Vaška znám, tak vám určitě nic neodpustí, ale dobrou práci ocení. kdo to zkusí?"
689774368218546177,0,0,"@venca Škoda, to by mě lákalo:-) ale mám do března plno:-("
689770150007066624,3,2,".@Semor_cz integroval data o aktualizacích vyhledávačů vyhledava.cz, díky moc! Kdo bude další?:-)"
689768106751819776,1,0,Připravujete nebo máte AMP verzi webu? Nově v Seacrh Console si ji můžete otestovat
689767451223977984,0,0,@Vodafone_pece Díky! Jdu na to.
689763225299206144,0,0,@Vodafone_pece A když bych mu rád poslal nějaké informace písemně na e-mail? Jak to mohu řešit?
689749794470957056,0,0,"@Vodafone_pece Dobrý den, koho bych měl oslovit a kam zajít, když chci s někým řešit změnu mého tarifu?"
689715774123085824,2,0,"Google Penguina zase natahuje, takže z do konce roku bylo v lednu a teď je to v rozmezí týdnů v prvním kvartálu."
689423059745267712,1,1,".@mladypodnikatel opakuje to, co jsem už říkal  Píše se e-shop nebo eshop a proč?"
689398788348219392,2,0,@atsor @jvety Možná pomůže starší článek k podobnému tématu
689002029046460416,1,0,"@dakarabas O dalším vývoji projektu seoux budeme včas informovat, zatím nechceme nic oznamovat:-) @Jan_Kvasnicka"
688846188959928320,3,0,Uděláme případovku:-)
688012771003383810,0,0,"@OndrejMirtes Tak to by to chtělo vyzkoušet a něco si koupit, no né?:-)"
687986094042943488,1,0,@neologyc Shut up and take my money?:-)
687894576858841088,1,0,@AdamVrana On to celou dobu nepodkládal nic. Asi to byly axiomy na základě jeho certifikátů.
687723406066847745,1,0,"@DenisaLorencova To uz můžeme vypnout všechny aktivní prvky krom tlačítka objednat, ne? :-) Nemelo by ovládání webu být konzistentní?"
687709500699205632,1,1,"Univerzální argument od Ugd, lidi nejsou logický tvorové, takže to logické být nemusí :-P"
687706056286429185,0,1,RT @atsor: Hodně zajímavý počin. Těším se na tipy. :-)
687705497315753984,0,0,@eshopkonzultant @SweniaToupalik A jsou ty ostatní lepší?
687705000475267075,1,0,@cahlik Duhový košík? :-)
687704906212466688,1,0,"@eshopkonzultant Jo, a trochu uspavac hadů. Ale natáčí se to, budeš si to moct taky ""užít"" :-P"
687704496760315904,1,1,"Eh, tak dle O. Ilinčeva ani logo nemusí být klukaci... ehm to je fakt zvláštní člověk :-("
687701306602074112,2,0,"O. Ilinčev tvrdí, že tlačítko na webu má být inverzní k barvě loga. Fakt?"
687700459004497920,2,1,"V Hubu Unie grafického designu tvrdí, že v nazvu produktu nemá být typ produktu.. Nesouhlasím, název musí být srozumitelný, pochopitelný."
687547269877510144,1,0,Tak a máme poslední místo na únorový Workshop analýzy klíčových slov  Chcete ho někdo?
687528637487276033,0,0,"@MiloslavOndilla Nevím, mě žádný e-mail nepřišel:-)"
687526970196946944,0,0,@MiloslavOndilla Já psal něco o článku?:-)
687404173680357377,0,154,"RT @MurielBink: *vytahuju v hipster kavárně pytlíček s bílým práškem* Barista: Hej! Co to tam máš!?! Já: Koks, jenom koks. B: Ok, bejt t…"
687402612522618881,0,0,"@MiloslavOndilla Ale, ale... možná rovnou přístup do Google Analytics a strategii na mail? Ne, ne, ne:-)"
687306116326371329,7,1,"Spustili jsme nový web, měnili jsme strukturu URL a přecházíme na https. Budu pečlivě sledovat co Seznam.cz."
687195434658435072,0,0,"@MilanZPraglu @FilipHorky To je jasné, to se dít bude. Já v tom vidím spíše symbolický význam, sdělení, že toto se nebude tolerovat."
687189008837914624,0,29,"RT @machal: Jak zničit mobilní uživatele? Pomalým načítáním, karusely nebo schováním navigace. Nový hubící návod na @vzhurudolu https://t.…"
686976865085579264,4,1,#hellyeah
686962588685582337,1,4,.@hledani_seznam testuje rychlejší 301 přesměrování (přenesení signálů) webů  #vyhledavacz #https
686952761611649025,0,0,"@mylan Nee, Nusle:-)"
686928572351668226,9,0,"Jako snaha o #UX se nezapře, ale aby se jim nestalo něco, co nechtějí :-)"
686905899261235200,1,0,"@psavec Ty to nechápeš, že? Psaní velkými písmeny je nepříjemné číst, v psané formě se překládá jako, že na někoho křičíš."
686905198174978048,0,0,"@psavec Protože je rozdíl mezi kopírováním a nekopírováním:-) Já beru, že nechceš nic přidávat. Jen kopírovat. Fair enough."
686903186381271041,1,0,@psavec Ti chytřejší jen tupě nekopírují názvy článku:-)
686897938354847745,5,0,"A pak je ještě jedna klávesa, kterou by měl znát každý linkbuilder - capslock:-)"
686853369110093824,2,0,"Velká aktualizace na Google nebyl Penguin, ale ""quality update""  #vyhledavacz #serp #google"
686633037883400193,1,0,Úžasné uvolnění na večer:-)
686630769385705472,1,0,"@neologyc Yes, no, thank you :-D #rofl"
686624833464070145,1,0,"@iva_ko Za dětský koutek bych zabíjel, stejně za použitelný web:-) Kdyby jsi chtěla vědět víc, napiš na mail:-)"
686623053888024576,1,0,"ČestrFans, zabralo mi to asi 5 sekund, pomozte taky:-)"
686622792574451713,1,0,@iva_ko Budou mít web z 21. století?:-)
686599119754887170,0,0,"@RadoNovotny @RolandVojkovsky Když jsem se kdysi ptal @adent, čímto, že tak skvěle píše, tak odvětil, že píše. Dlouho a hodně."
